"""""",BEAT,Bias,Bias Category (Sheet1),BIAS TYPE (NEW),Category,Conditional Formatting,Definition,GO Number,Incident Date,Incomplete Month Marker,Incomplete Qtr,Map ,Mcpp,Neighborho,PCT,PCT Full,Precinct,PRECINCT,precinct (PCT MAP.shp),Sheet,Specific Bias Type,Table Name,2012,2013,2014,2015,2016,2017,2018,Geometry,Geometry (PCT MAP.shp),Number of Records,Placeholder,St Area Sh,st area sh (PCT MAP.shp),St Length,st length  (PCT MAP.shp)
,D2,Anti-Gay (Male),CRIME WITH BIAS ELEMENTS,Sexual Orientation,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2020-092962,3/14/2020,Complete Month,Complete Quarters,MCPP Map,SLU/CASCADE,SLU/CASCADE,WEST,WEST,W,WEST,W,2020,Anti-Gay (Male),2020,0,0,0,0,0,0,0,Polygon,Polygon,1,0,31657305.5,390396335.5,29369.50227,115256.614
,K1,Anti-Gay (Male),CRIME WITH BIAS ELEMENTS,Sexual Orientation,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2020-062304,2/19/2020,Complete Month,Complete Quarters,MCPP Map,DOWNTOWN COMMERCIAL,DOWNTOWN COMMERCIAL,WEST,WEST,W,WEST,W,2020,Anti-Gay (Male),2020,0,0,0,0,0,0,0,Polygon,Polygon,1,0,17323403.09,390396335.5,20647.66876,115256.614
,K3,Anti-Gay (Male),CRIME WITH BIAS ELEMENTS,Sexual Orientation,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2020-112858,4/3/2020,Complete Month,Complete Quarters,MCPP Map,CHINATOWN/INTERNATIONAL DISTRICT,CHINATOWN/INTERNATIONAL DISTRICT,WEST,WEST,W,WEST,W,2020,Anti-Gay (Male),2020,0,0,0,0,0,0,0,Polygon,Polygon,1,0,10421785.37,390396335.5,15234.18211,115256.614
,K3,Anti-Gay (Male),CRIME WITH BIAS ELEMENTS,Sexual Orientation,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2020-110130,4/1/2020,Complete Month,Complete Quarters,MCPP Map,PIONEER SQUARE,PIONEER SQUARE,WEST,WEST,W,WEST,W,2020,Anti-Gay (Male),2020,0,0,0,0,0,0,0,Polygon,Polygon,1,0,17196131.8,390396335.5,19578.62606,115256.614
,Q1,Anti-Gay (Male),CRIME WITH BIAS ELEMENTS,Sexual Orientation,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2020-035727,1/29/2020,Complete Month,Complete Quarters,MCPP Map,MAGNOLIA,MAGNOLIA,WEST,WEST,W,WEST,W,2020,Anti-Gay (Male),2020,0,0,0,0,0,0,0,Polygon,Polygon,1,0,180449287.4,390396335.5,58792.06851,115256.614
,Q3,Anti-Gay (Male),CRIME WITH BIAS ELEMENTS,Sexual Orientation,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2020-123856,4/13/2020,Complete Month,Complete Quarters,MCPP Map,QUEEN ANNE,QUEEN ANNE,WEST,WEST,W,WEST,W,2020,Anti-Gay (Male),2020,0,0,0,0,0,0,0,Polygon,Polygon,1,0,105096226.9,390396335.5,46622.57468,115256.614
,F1,Asian,CRIME WITH BIAS ELEMENTS,Race/Ethnicity/Ancestry,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2017-910576,11/18/2017,Complete Month,Complete Quarters,MCPP Map,NORTH DELRIDGE,NORTH DELRIDGE,SW,SOUTHWEST,SW,SW,SW,2017,Anti-Asian,2017,0,0,0,0,0,1,0,Polygon,Polygon,1,0,47920549.05,547007503.5,39920.61566,128227.6741
,W1,Black,CRIME WITH BIAS ELEMENTS,Race/Ethnicity/Ancestry,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2017-263003,7/18/2017,Complete Month,Complete Quarters,MCPP Map,NORTH ADMIRAL,NORTH ADMIRAL,SW,SOUTHWEST,SW,SW,SW,2017,Anti-Black Or African American,2017,0,0,0,0,0,1,0,Polygon,Polygon,1,0,48417655.73,547007503.5,32047.06148,128227.6741
,F1,Muslim,CRIME WITH BIAS ELEMENTS,Religion,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2017-909056,10/4/2017,Complete Month,Complete Quarters,MCPP Map,NORTH DELRIDGE,NORTH DELRIDGE,SW,SOUTHWEST,SW,SW,SW,2017,Anti-Islamic (Muslim),2017,0,0,0,0,0,1,0,Polygon,Polygon,1,0,47920549.05,547007503.5,39920.61566,128227.6741
,F3,Transgender,CRIME WITH BIAS ELEMENTS,Gender Identity,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2018-247170,7/5/2018,Complete Month,Complete Quarters,MCPP Map,SOUTH PARK,SOUTH PARK,SW,SOUTHWEST,SW,SW,SW,2018,Anti-Transgender,2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,33202302.19,547007503.5,29836.77534,128227.6741
,W1,Homeless,CRIME WITH BIAS ELEMENTS,Homelessness,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2018-398758,10/24/2018,Complete Month,Complete Quarters,MCPP Map,COMMERCIAL HARBOR ISLAND,COMMERCIAL HARBOR ISLAND,SW,SOUTHWEST,SW,SW,SW,2018,Anti-Homeless,2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,32720531.25,547007503.5,28038.80461,128227.6741
,F2,Black,CRIME WITH BIAS ELEMENTS,Race/Ethnicity/Ancestry,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2018-211857,6/4/2018,Complete Month,Complete Quarters,MCPP Map,ROXHILL/WESTWOOD/ARBOR HEIGHTS,ROXHILL/WESTWOOD/ARBOR HEIGHTS,SW,SOUTHWEST,SW,SW,SW,2018,Anti-Black Or African American,2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,54620168.92,547007503.5,49779.89985,128227.6741
,W1,Black,CRIME WITH BIAS ELEMENTS,Race/Ethnicity/Ancestry,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2018-303827,8/15/2018,Complete Month,Complete Quarters,MCPP Map,ALKI,ALKI,SW,SOUTHWEST,SW,SW,SW,2018,Anti-Black Or African American,2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,57757144.11,547007503.5,55869.55122,128227.6741
,W2,Black,CRIME WITH BIAS ELEMENTS,Race/Ethnicity/Ancestry,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2018-111794,3/30/2018,Complete Month,Complete Quarters,MCPP Map,ALASKA JUNCTION,ALASKA JUNCTION,SW,SOUTHWEST,SW,SW,SW,2018,Anti-Black Or African American,2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,37947464.28,547007503.5,32874.72321,128227.6741
,W2,Black,CRIME WITH BIAS ELEMENTS,Race/Ethnicity/Ancestry,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2018-357304,9/24/2018,Complete Month,Complete Quarters,MCPP Map,ALASKA JUNCTION,ALASKA JUNCTION,SW,SOUTHWEST,SW,SW,SW,2018,Anti-Black Or African American,2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,37947464.28,547007503.5,32874.72321,128227.6741
,W3,Black,CRIME WITH BIAS ELEMENTS,Race/Ethnicity/Ancestry,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2018-142949,4/24/2018,Complete Month,Complete Quarters,MCPP Map,ROXHILL/WESTWOOD/ARBOR HEIGHTS,ROXHILL/WESTWOOD/ARBOR HEIGHTS,SW,SOUTHWEST,SW,SW,SW,2018,Anti-Black Or African American,2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,54620168.92,547007503.5,49779.89985,128227.6741
,W3,Jewish,CRIME WITH BIAS ELEMENTS,Religion,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2018-441456,11/26/2018,Complete Month,Complete Quarters,MCPP Map,ROXHILL/WESTWOOD/ARBOR HEIGHTS,ROXHILL/WESTWOOD/ARBOR HEIGHTS,SW,SOUTHWEST,SW,SW,SW,2018,Anti-Jewish,2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,54620168.92,547007503.5,49779.89985,128227.6741
,F2,Gay,CRIME WITH BIAS ELEMENTS,Sexual Orientation,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2018-120750,4/6/2018,Complete Month,Complete Quarters,MCPP Map,ROXHILL/WESTWOOD/ARBOR HEIGHTS,ROXHILL/WESTWOOD/ARBOR HEIGHTS,SW,SOUTHWEST,SW,SW,SW,2018,"Anti-Lesbian, Gay, Bisexual, Or Transgender (Mixed Group)",2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,54620168.92,547007503.5,49779.89985,128227.6741
,W1,Gay/Lesbian,CRIME WITH BIAS ELEMENTS,Sexual Orientation,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2018-195657,5/30/2018,Complete Month,Complete Quarters,MCPP Map,ALKI,ALKI,SW,SOUTHWEST,SW,SW,SW,2018,"Anti-Lesbian, Gay, Bisexual, Or Transgender (Mixed Group)",2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,57757144.11,547007503.5,55869.55122,128227.6741
,W3,Gay/Lesbian/Bisexual,CRIME WITH BIAS ELEMENTS,Sexual Orientation,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2018-142020,4/23/2018,Complete Month,Complete Quarters,MCPP Map,MORGAN,MORGAN,SW,SOUTHWEST,SW,SW,SW,2018,"Anti-Lesbian, Gay, Bisexual, Or Transgender (Mixed Group)",2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,52627930.6,547007503.5,40125.61742,128227.6741
,F2,Homeless,CRIME WITH BIAS ELEMENTS,Homelessness,CRIME WITH BIAS ELEMENTS,B,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2019-12796,1/10/2019,Incomplete Month,Complete Quarters,MCPP Map,ROXHILL/WESTWOOD/ARBOR HEIGHTS,ROXHILL/WESTWOOD/ARBOR HEIGHTS,SW,SOUTHWEST,SW,SW,SW,2019,Anti-Homeless,2019,0,0,0,0,0,0,0,Polygon,Polygon,1,0,54620168.92,547007503.5,49779.89985,128227.6741
,F1,Anti-Black Or African American,CRIME WITH BIAS ELEMENTS,Race/Ethnicity/Ancestry,CRIME WITH BIAS ELEMENTS,B,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2019-448249,12/4/2019,Incomplete Month,Complete Quarters,MCPP Map,HIGH POINT,HIGH POINT,SW,SOUTHWEST,SW,SW,SW,2019,Anti-Black Or African American,2019,0,0,0,0,0,0,0,Polygon,Polygon,1,0,23709343.94,547007503.5,22056.92323,128227.6741
,F2,Black,CRIME WITH BIAS ELEMENTS,Race/Ethnicity/Ancestry,CRIME WITH BIAS ELEMENTS,B,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2019-155689,5/2/2019,Incomplete Month,Complete Quarters,MCPP Map,ROXHILL/WESTWOOD/ARBOR HEIGHTS,ROXHILL/WESTWOOD/ARBOR HEIGHTS,SW,SOUTHWEST,SW,SW,SW,2019,Anti-Black Or African American,2019,0,0,0,0,0,0,0,Polygon,Polygon,1,0,54620168.92,547007503.5,49779.89985,128227.6741
,F3,White,CRIME WITH BIAS ELEMENTS,Race/Ethnicity/Ancestry,CRIME WITH BIAS ELEMENTS,B,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2019-201112,6/3/2019,Incomplete Month,Complete Quarters,MCPP Map,SOUTH DELRIDGE,SOUTH DELRIDGE,SW,SOUTHWEST,SW,SW,SW,2019,Anti-White,2019,0,0,0,0,0,0,0,Polygon,Polygon,1,0,3577942.363,547007503.5,8996.661825,128227.6741
,W1,"Anti-Multiple Races, Group",CRIME WITH BIAS ELEMENTS,Race/Ethnicity/Ancestry,CRIME WITH BIAS ELEMENTS,B,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2019-398026,10/25/2019,Incomplete Month,Complete Quarters,MCPP Map,NORTH ADMIRAL,NORTH ADMIRAL,SW,SOUTHWEST,SW,SW,SW,2019,"Anti-Multiple Races, Group",2019,0,0,0,0,0,0,0,Polygon,Polygon,1,0,48417655.73,547007503.5,32047.06148,128227.6741
,W2,Anti-Black Or African American,CRIME WITH BIAS ELEMENTS,Race/Ethnicity/Ancestry,CRIME WITH BIAS ELEMENTS,B,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2019-254479,7/12/2019,Incomplete Month,Complete Quarters,MCPP Map,ALASKA JUNCTION,ALASKA JUNCTION,SW,SOUTHWEST,SW,SW,SW,2019,Anti-Black Or African American,2019,0,0,0,0,0,0,0,Polygon,Polygon,1,0,37947464.28,547007503.5,32874.72321,128227.6741
,W2,Black,CRIME WITH BIAS ELEMENTS,Race/Ethnicity/Ancestry,CRIME WITH BIAS ELEMENTS,B,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2019-84061,3/8/2019,Incomplete Month,Complete Quarters,MCPP Map,ALASKA JUNCTION,ALASKA JUNCTION,SW,SOUTHWEST,SW,SW,SW,2019,Anti-Black Or African American,2019,0,0,0,0,0,0,0,Polygon,Polygon,1,0,37947464.28,547007503.5,32874.72321,128227.6741
,W3,Hispanic Or Latino,CRIME WITH BIAS ELEMENTS,Race/Ethnicity/Ancestry,CRIME WITH BIAS ELEMENTS,B,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2019-235037,6/27/2019,Incomplete Month,Complete Quarters,MCPP Map,MORGAN,MORGAN,SW,SOUTHWEST,SW,SW,SW,2019,Anti-Hispanic Or Latino,2019,0,0,0,0,0,0,0,Polygon,Polygon,1,0,52627930.6,547007503.5,40125.61742,128227.6741
,W1,Anti-Gay (Male),CRIME WITH BIAS ELEMENTS,Sexual Orientation,CRIME WITH BIAS ELEMENTS,B,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2019-325406,8/31/2019,Incomplete Month,Complete Quarters,MCPP Map,NORTH ADMIRAL,NORTH ADMIRAL,SW,SOUTHWEST,SW,SW,SW,2019,Anti-Gay (Male),2019,0,0,0,0,0,0,0,Polygon,Polygon,1,0,48417655.73,547007503.5,32047.06148,128227.6741
,W2,Anti-Gay (Male),CRIME WITH BIAS ELEMENTS,Sexual Orientation,CRIME WITH BIAS ELEMENTS,B,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2019-300313,8/13/2019,Incomplete Month,Complete Quarters,MCPP Map,ALASKA JUNCTION,ALASKA JUNCTION,SW,SOUTHWEST,SW,SW,SW,2019,Anti-Gay (Male),2019,0,0,0,0,0,0,0,Polygon,Polygon,1,0,37947464.28,547007503.5,32874.72321,128227.6741
